time_window,CRUSHED-ORE_Particle_size_-0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.074mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.150mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.250mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.300mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.500mm,CYCLONEOVERFLOW-COMP_Particle_size_-0.038mm,FLOATATION_CONC-2_CaO,FLOATATION_CONC-2_MgO,FLOATATION_CONC-2_P2O5,FLOATATION_CONC-2_SiO2,FLOTATION_FEED_Particle_size_-0.038mm,PHOS_ACID_BENE_P2O5,PHOS_ACID_BENE_Specific_Gravity,R04_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_COD,T25_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_Total_hardness_as_CaCO3,T25_WATER_BENEPLANT_Turbidity,T25_WATER_TAILINGDAM_COD,T25_WATER_TAILINGDAM_Calcium_Hardness_as_CaCO3,T25_WATER_TAILINGDAM_pH,BELTFILTER-CONC_CaO,BELTFILTER-CONC_MgO,BELTFILTER-CONC_Moisture,BELTFILTER-CONC_P2O5,BELTFILTER-CONC_R2O3,BELTFILTER-CONC_SiO2,BELTFILTER-CONC_wt_%_+250_µm,CRUSHED-ORE_CaO,CRUSHED-ORE_MgO,CRUSHED-ORE_Moisture,CRUSHED-ORE_P2O5,CRUSHED-ORE_Paricle_size_+1.00mm,CRUSHED-ORE_Particle_size_+0.038mm,CRUSHED-ORE_Particle_size_+12.5mm,CRUSHED-ORE_Particle_size_+16.0mm,CRUSHED-ORE_Particle_size_+3.35mm,CRUSHED-ORE_Particle_size_+6.3mm,CRUSHED-ORE_Particle_size_+9.0mm,CRUSHED-ORE_R2O3,CRUSHED-ORE_SiO2,FLOATATION-TAIL-PRD_CaO,FLOATATION-TAIL-PRD_MgO,FLOATATION-TAIL-PRD_P2O5,FLOATATION-TAIL-PRD_SiO2,FLOATATION_CONC_CaO,FLOATATION_CONC_MgO,FLOATATION_CONC_P2O5,FLOATATION_CONC_SiO2,FLOTATION_FEED_CaO,FLOTATION_FEED_MgO,FLOTATION_FEED_P2O5,FLOTATION_FEED_Particle_size_+0.038mm,FLOTATION_FEED_Particle_size_+0.250mm,FLOTATION_FEED_SiO2,MILL-FEED_CaO,MILL-FEED_Chloride_as_Cl,MILL-FEED_MgO,MILL-FEED_Moisture,MILL-FEED_P2O5,MILL-FEED_Paricle_size_+1.00mm,MILL-FEED_Particle_size_+0.038mm,MILL-FEED_Particle_size_+12.5mm,MILL-FEED_Particle_size_+16.0mm,MILL-FEED_Particle_size_+3.35mm,MILL-FEED_Particle_size_+6.3mm,MILL-FEED_Particle_size_+9.0mm,MILL-FEED_Particle_size_-0.038mm,MILL-FEED_R2O3,MILL-FEED_SiO2,HARDNESSS_DIFFERENTIAL,WORK_INDEX
2018-01-08 06:00:00,,,,,,,,,51.95,0.33,34.4,1.01,8.4,,,,,,,,,,,48.85,1.03,15.993333333333334,29.53333333333333,0.25,1.61,26.143333333333334,49.07,2.07,6.96,19.2,17.589935999999998,32.81836239,6.179651291,3.906422423,11.05716177,7.437651732999999,8.342529243,0.38,1.26,44.373000000000005,2.59,8.9,0.81,49.52,0.93,30.2,1.07,48.79,1.57,21.0,,,1.32,47.76,248.0,2.51,6.31,18.5,16.42129105,34.06002265,4.841449604,4.5016987539999995,10.22083805,6.908267271000001,9.06002265,13.98640997,0.45,1.01,0.0,3.5
2018-01-08 09:00:00,,,,,,,,,,,,,,,,700.0,,,,,224.0,1140.0,8.6,48.95666666666667,1.03,15.493333333333334,28.633333333333336,0.25333333333333335,1.4799999999999998,24.03333333333333,,,,,,,,,,,,,,44.08,3.96,6.1,0.76,,,,,50.33,1.365,21.0,75.0,17.6,1.1800000000000002,47.81,,1.93,6.63,18.3,16.92767904,25.53228928,2.111560795,6.405067746,15.53756819,10.73376738,12.84532817,9.906739398,0.6,1.04,0.0,3.5
2018-01-08 12:00:00,,10.9,19.1,22.4,6.2,5.8,0.5,35.1,,,,,,48.055,1.606,,,,,,,,,48.43666666666667,1.3,16.653333333333332,28.97,0.25666666666666665,1.3166666666666667,22.433333333333337,47.89,2.86,7.45,18.1,18.713989399999996,37.47407237,3.503111316,2.350772067,10.16363217,5.070292694,5.392947684,0.43,0.89,42.65,4.67,9.1,0.85,,,,,50.26,1.88,22.1,,,1.01,47.71,,2.94,6.71,18.7,18.00868694,33.64517207,3.1072502510000004,2.522552623,11.77748079,8.954226529,8.269295022,13.71533578,0.48,1.2,0.0,3.5
2018-01-08 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,48.94666666666666,1.1300000000000001,16.41333333333333,31.01,0.26,1.3,22.173333333333332,,,,,,,,,,,,,,42.89,5.56,8.2,0.84,,,,,49.730000000000004,1.43,21.549999999999997,78.0,15.5,0.96,46.7,,4.34,4.22,17.3,14.31438127,27.69230769,4.325529543,15.29542921,9.342251951,7.045707915,8.78483835,13.19955407,0.52,0.91,0.0,3.5
2018-01-08 18:00:00,,,,,,,,,51.51,0.45,33.2,1.1,,,,940.0,,,,,,1120.0,,48.99,1.1066666666666667,16.45,31.566666666666666,0.25666666666666665,1.2699999999999998,21.643333333333334,47.91,2.51,6.72,19.1,14.84548576,31.44819228,3.413451828,13.16905676,8.361947081,6.2007675220000005,8.765905878,0.55,1.06,43.49,3.61,9.3,0.82,49.7,0.67,34.0,1.07,49.53,1.65,22.1,,,0.95,48.07,301.0,2.23,6.48,19.5,18.075,32.625,5.9,4.875,12.425,6.725,5.05,14.325,0.6,1.22,0.0,3.5
2018-01-08 21:00:00,,,,,,,,,,,,,9.0,,,,,,,,,,,49.64000000000001,0.9066666666666666,16.346666666666668,30.633333333333336,0.25666666666666665,1.3233333333333333,23.213333333333335,,,,,,,,,,,,,,44.17,2.38,8.3,0.74,,,,,48.595,0.825,19.015,78.4,14.8,0.93,47.16,,1.49,5.0,19.2,14.81481481,29.19267582,3.204327923,17.70703288,11.52725759,8.385351644,5.118601748000001,10.04993758,0.54,1.19,0.0,3.5
2018-01-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.01333333333333,0.6866666666666666,16.136666666666667,29.433333333333337,0.26333333333333336,1.1066666666666667,21.430000000000003,47.5,1.3,6.78,18.8,11.32352941,23.00420168,4.117647058999999,27.31092437,8.508403361000001,7.794117647,10.14705882,0.63,1.12,44.81,1.68,8.5,0.71,,,,,48.63,0.71,21.3,,,0.9,47.56,,1.4,3.99,19.1,13.76677749,15.20748676,5.898288387999999,9.715552272,19.307967,17.64561015,14.11156262,4.346755326,0.51,1.13,0.0,3.5
2018-01-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.370000000000005,0.61,16.34,29.723333333333333,0.26,1.2,21.26,,,,,,,,,,,,,,44.79,2.08,8.7,0.75,,,,,48.724999999999994,0.635,21.265,75.44457056,14.9451381,0.99,47.53,,1.37,3.94,20.1,16.14602936,29.61987204,4.478735416,15.11102747,10.59465563,7.82837787,8.035378246,8.185923974,0.59,1.73,0.0,3.5
2018-01-09 06:00:00,,,,,,,,,51.17,0.4,34.1,1.34,4.9,,,,,,,,,,,50.90333333333333,0.6766666666666666,16.616666666666667,29.903333333333332,0.26666666666666666,1.3733333333333333,20.87,47.65,1.33,7.02,19.3,15.64233888,33.97353820000001,3.350405463,6.700810926,8.79214682,9.048228767000001,9.304310713,0.51,1.27,44.55,2.47,8.1,0.72,49.28,0.39,31.2,1.73,48.58,0.81,20.93,,,1.05,47.96,248.0,1.26,6.65,20.4,22.30078349,20.37072425,6.095929677000001,7.146952035,16.98834321,9.898719664,10.77775655,6.420791133,0.54,1.29,0.0,3.5
2018-01-09 09:00:00,,,,,,,,,,,,,,,,790.0,,,,,216.0,1150.0,8.76,50.43,0.6933333333333334,16.256666666666664,28.900000000000002,0.27,1.5133333333333334,23.376666666666665,,,,,,,,,,,,,,45.34,1.4,8.1,0.6,,,,,48.545,1.01,20.799999999999997,68.7,20.9,1.305,47.54,,1.89,5.13,19.3,17.39049394,26.78471575,8.25722274,12.63746505,11.59366263,6.579683131,6.97110904,9.785647717,0.43,1.53,0.0,3.5
2018-01-09 12:00:00,,,,,,,,,,,,,,51.795,1.6159999999999999,,,,,,,,,50.75666666666667,0.65,16.273333333333337,28.599999999999998,0.2866666666666667,1.4833333333333334,26.326666666666668,47.28,1.87,6.49,18.4,15.29168105,31.44632378,4.798066966,7.90472903,10.52813255,9.596133932,8.646876079,0.48,1.53,44.59,2.05,7.87,0.75,,,,,50.27,0.88,19.6,,,1.35,47.09,,1.81,6.27,19.2,16.91924036,33.87684635,3.6255515060000003,8.056781124,10.97256858,7.040092077000001,7.423748322000001,12.08517169,0.46,1.49,0.0,3.5
2018-01-09 15:00:00,,10.7,17.4,26.2,3.8,6.4,0.5,35.1,,,,,7.0,,,,,,,,,,,51.116666666666674,0.65,15.4,28.53,0.2833333333333334,1.24,25.069999999999997,,,,,,,,,,,,,,44.79,1.79,8.1,0.75,,,,,48.735,0.565,20.835,73.6,17.2,0.975,48.32,,0.96,6.59,20.6,18.459214499999998,36.58610272,4.350453172,7.054380665,10.48338369,6.827794562,4.486404834,11.75226586,0.71,0.97,0.0,3.5
2018-01-09 18:00:00,,,,,,,,,51.71,0.5,31.3,1.0,,,,820.0,,,,,,1180.0,,50.846666666666664,0.7766666666666667,15.956666666666665,29.333333333333332,0.27666666666666667,1.3566666666666667,21.416666666666668,48.06,0.85,6.38,19.4,13.35222242,25.0752612,7.968833009,20.11687622,9.491765539,8.163626704,8.092792633,0.62,1.47,45.46,1.29,9.2,0.86,51.55,0.34,31.3,1.1,48.56,0.76,20.4,,,1.04,48.09,284.0,1.36,5.0,20.2,19.35020643,29.97666487,6.8210375160000005,6.33638485,13.83952612,9.280201041,7.108239095,7.287740082999999,0.53,0.98,0.0,3.5
2018-01-09 21:00:00,,,,,,,,,,,,,8.0,,,,,,,,,,,51.45666666666667,0.6733333333333333,16.53,29.866666666666664,0.27666666666666667,1.49,22.498282826666667,,,,,,,,,,,,,,44.41,1.89,9.5,0.83,,,,,48.41,0.74,21.8,74.2,21.1,1.2650000000000001,46.88,,1.24,5.29,20.9,11.96566524,26.16309013,9.21888412,10.91845494,11.63948498,9.459227468,11.57081545,9.064377682,0.36,2.18,0.0,3.5
2018-01-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.51333333333333,0.6999999999999998,16.776666666666667,30.46666666666667,0.26666666666666666,1.8466666666666667,22.141504733333335,46.31,1.23,5.16,20.8,11.93544012,27.24806727,9.833175098,12.78990913,9.534789095,10.402821099999999,9.561915096,0.39,2.49,45.18,1.41,10.3,0.84,,,,,47.98,0.97,23.2,,,1.71,47.03,,1.32,5.27,21.5,13.42037671,37.69263699,4.751712329,9.91010274,7.255993151,6.207191781000001,6.78510274,13.97688356,0.4,1.19,0.0,3.5
2018-01-10 03:00:00,,,,,,,,,,,,,8.4,,,,,,,,,,,51.339999999999996,0.68,16.64,28.733333333333334,0.26,1.5966666666666667,23.477261733333332,,,,,,,,,,,,,,44.6,1.53,8.9,0.8,,,,,47.32,0.8200000000000001,21.25,75.05587841,16.09298167,1.53,47.15,,1.22,6.79,20.8,11.636308900000001,27.32199308,6.77404787,16.25771489,8.700888153,10.37181996,9.227758543,9.709468614,0.44,1.73,0.0,3.5
2018-01-10 06:00:00,,,,,,,,,51.26,0.37,33.7,1.2,,,,,,,,,,,,51.47,0.6233333333333334,16.956666666666667,29.433333333333334,0.26333333333333336,1.6533333333333333,22.155974026666666,49.02,1.08,6.02,20.8,13.56832448,28.34379527,7.387735394,15.86190246,10.18831482,10.21245775,6.108160309,0.4,1.77,44.74,1.51,10.2,0.8,51.63,0.55,31.9,1.52,48.23,0.78,23.1,,,1.37,48.01,372.0,1.72,6.25,21.3,10.629795399999999,27.57352941,8.775575448,13.15537084,9.766624041,6.55370844,9.782608696,13.76278772,0.39,2.05,0.0,3.5
2018-01-10 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.333333333333336,0.63,16.78,30.26666666666667,0.27666666666666667,1.6933333333333334,23.552614993333332,,,,,,,,,,,,,,45.82,1.39,11.3,0.83,,,,,50.47,0.815,22.55,72.7,19.0,1.34,48.28,,1.08,6.13,22.0,13.71720373,35.00616306,5.758055996,10.08980454,9.050889241,6.497622821,7.237189646,12.64307096,0.56,1.5,0.0,3.5
2018-01-10 12:00:00,,,,,,,,,,,,,,50.105,1.619,820.0,,,,,320.0,1140.0,8.92,50.413333333333334,0.5366666666666667,16.80666666666667,29.633333333333336,0.26666666666666666,1.7833333333333332,22.343333333333334,47.45,0.72,5.66,20.5,11.36363636,21.52317881,13.09452137,15.47260686,10.83684527,10.46056592,10.79169175,0.51,2.59,44.7,1.53,11.5,0.88,,,,,47.19,0.78,21.7,,,1.52,48.26,,1.15,5.43,21.8,13.67296377,22.87085785,6.457107464,13.88974915,12.07804274,8.113967172,13.93620316,8.981108702,0.54,1.59,0.0,3.5
2018-01-10 15:00:00,,6.5,19.8,25.5,3.6,5.6,0.4,38.6,,,,,,,,,,,,,,,,51.23,0.6666666666666666,16.75666666666667,29.8,0.26,1.75,24.076666666666668,,,,,,,,,,,,,,44.41,1.77,8.6,0.79,,,,,48.394999999999996,0.595,22.05,75.02812148,16.92913386,1.34,48.27,,1.05,6.36,21.7,12.70824434,36.88594618,5.65997437,7.7317385729999994,8.628791115,6.407518155,8.201623238,13.77616403,0.5,1.24,0.0,3.5
2018-01-10 18:00:00,,,,,,,,,51.73,0.43,33.7,0.97,,,,880.0,,,,,,1180.0,,51.70666666666667,0.7533333333333333,17.216666666666665,30.0,0.25666666666666665,1.5266666666666666,18.95728836,47.64,0.98,5.56,20.5,11.53121319,26.66666667,9.823321555,18.35100118,8.056537102,8.374558303999999,8.857479388,0.54,1.65,44.47,1.31,8.9,0.73,52.23,0.57,32.1,1.08,48.54,0.82,22.6,,,1.26,47.0,567.0,2.07,2.03,20.1,24.69057037,39.18591298,0.956998852,0.0,14.99298201,7.37527115,4.032155161,8.766109481,0.6,1.45,0.0,3.5
2018-01-10 21:00:00,,,,,,,,,,,,,6.3,,,,,,,,,,,51.76,0.645,16.595,29.9,0.21000000000000002,1.4049999999999998,18.393350515,,,,,,,,,,,,,,,,,,,,,,48.81,0.56,22.4,76.86663789,14.76046612,1.19,,,,,,,,,,,,,,,,0.0,3.5
2018-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5
2018-01-11 03:00:00,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.83
2018-01-11 06:00:00,,,,,,,,,51.67,0.49,33.8,1.08,,,,,,,,,,,,51.23,1.53,18.96,28.4,0.32,1.28,16.85,,,,,,,,,,,,,,47.01,4.46,11.3,0.79,51.52,1.13,33.7,1.13,,,,,,,48.09,549.0,3.0,7.71,20.1,16.10842207,38.14133591,2.11035818,1.5488867380000002,9.699903195,5.188770571,3.775411423,23.42691191,0.445,1.0,1.0,3.83
2018-01-11 09:00:00,,,,,,,,,,,,,5.5,,,,,,,,,,,51.78666666666667,1.0833333333333333,18.276666666666667,32.4,0.2866666666666667,1.2066666666666668,24.793333333333333,,,,,,,,,,,,,,43.16,5.41,10.35,0.88,,,,,49.525,1.745,23.3,68.57573474,23.13489073,1.045,47.16,,3.54,6.77,19.82,17.87512588,31.09264854,2.593152064,6.419939577,11.077542800000002,8.232628399,4.70795569,18.00100705,0.54,1.81,1.0,3.83
2018-01-11 12:00:00,,,,,,,,,,,,,,48.24,1.5819999999999999,690.0,,,,,226.0,1150.0,8.54,51.35666666666666,1.02,20.283333333333335,31.983333333333334,0.30666666666666664,1.2333333333333334,28.103333333333335,,,,,,,,,,,,,,44.09,5.29,9.2,0.84,,,,,47.8,1.76,23.4,,,1.09,47.94,,4.59,8.05,20.6,12.16531896,25.10332435,1.203953279,26.14555256,5.372866127999999,4.025157233,2.497753819,23.48607367,0.71,1.05,1.0,3.83
2018-01-11 15:00:00,,6.2,20.2,25.5,3.5,6.0,0.5,38.0,,,,,8.1,,,,,,,,,,,51.586666666666666,1.0133333333333334,19.72,30.930000000000003,0.3,1.2766666666666666,30.853333333333335,,,,,,,,,,,,,,45.61,4.5,8.14,0.83,,,,,48.129999999999995,1.2850000000000001,22.975,68.89140271,21.26696833,1.1099999999999999,46.05,,2.67,7.83,20.25,14.37908497,38.0321498,2.172760996,5.299417064,9.768592122000001,6.2356474120000005,4.151210034,19.96113761,0.75,1.12,1.0,3.83
2018-01-11 18:00:00,,,,,,,,,51.52,0.7,33.1,1.05,,,,720.0,,,,,,1150.0,,50.879999999999995,1.22,21.506666666666664,29.063333333333333,0.3033333333333333,1.2233333333333334,32.79576703,46.19,3.36,7.31,19.0,15.26500219,29.21594393,2.847130968,2.23390276,11.78274201,9.548839247,10.2934735,0.9,1.4,46.11,4.83,10.85,0.87,52.54,0.79,32.2,0.92,47.7,1.68,22.3,,,1.06,45.57,638.0,2.5,5.25,19.7,12.42006886,43.99901623,1.475651746,1.057550418,9.517953763,6.345302509,7.993113625,17.19134284,0.88,2.5,1.0,3.83
2018-01-11 21:00:00,,,,,,,,,,,,,6.4,,,,,,,,,,,51.656666666666666,0.9433333333333334,18.953333333333333,29.649999999999995,0.2933333333333333,1.3966666666666665,28.691383823333336,,,,,,,,,,,,,,46.43,1.07,8.16,0.77,,,,,49.06999999999999,0.945,21.564999999999998,62.6,20.9,1.2000000000000002,49.58,,0.69,7.67,19.73,10.83080425,21.5477997,11.83611533,18.7215478,10.86874052,9.920333839,11.60849772,4.66616085,0.49,1.62,1.0,3.83
2018-01-12 00:00:00,,10.1,16.2,26.6,4.0,6.5,0.4,36.1,,,,,,,,,,,,,,,,50.913333333333334,0.5366666666666667,18.226666666666663,29.59,0.27666666666666667,1.8,24.146666666666665,49.85,0.79,8.32,20.18,12.56701356,16.65089877,9.965310628,17.17123936,11.021759699999999,11.88899401,14.25417849,0.47,1.41,46.28,1.1,8.15,0.79,51.38,0.49,31.61,1.76,49.88,0.45,19.87,,,1.37,49.98,,0.59,7.86,20.07,15.053577599999999,18.80400968,8.019357069,17.28309713,12.97960595,9.142758382,12.39198064,6.32561355,0.47,1.51,1.0,3.83
2018-01-12 03:00:00,,,,,,,,,,,,,8.6,,,,,,,,,,,52.083333333333336,0.6033333333333334,17.44333333333333,29.85666666666667,0.28,1.9466666666666665,23.03333333333333,,,,,,,,,,,,,,46.31,1.03,8.5,0.75,,,,,50.400000000000006,0.51,20.725,65.5,21.9,1.47,9.13,,1.1,7.45,19.3,12.12509613,23.82722379,9.164316842,13.25301205,10.39477057,9.189951295,13.62471161,8.420917713,0.49,1.86,1.0,3.68
2018-01-12 06:00:00,,,,,,,,,51.56,0.33,32.7,1.12,7.7,,,,,,,,,,,50.74,0.6,18.326666666666668,29.2,0.27666666666666667,1.9333333333333333,19.95,49.47,1.11,7.04,19.4,9.200105597,18.29461457,9.424498416,31.77138332,8.078141499,6.982576558,9.358500527999999,0.42,0.98,45.77,1.5,8.7,0.82,50.6,0.58,30.4,1.74,50.38,0.57,21.4,,,1.6,50.07,372.0,1.08,7.66,20.8,13.25468425,27.79319917,4.499190377,19.58130928,8.743927828,7.0090215129999995,8.073097386,11.04557021,0.43,0.93,1.0,3.68
2018-01-12 09:00:00,,,,,,,,,,,,,,51.375,1.6230000000000002,820.0,,,,,255.0,1210.0,8.8,50.63666666666666,0.5933333333333334,18.01,29.986666666666668,0.29000000000000004,2.1366666666666667,19.593333333333334,,,,,,,,,,,,,,45.79,1.56,9.0,0.81,,,,,49.915,0.6499999999999999,21.0,77.0,15.6,1.5499999999999998,50.23,,0.81,6.58,20.9,10.29912912,35.226555600000005,2.9660482139999997,15.13315663,8.418528335,6.197147545,9.819512811000001,11.93992175,0.46,1.21,1.0,3.68
2018-01-12 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.946666666666665,0.61,18.526666666666667,30.853333333333335,0.29666666666666663,1.9166666666666667,20.746666666666666,50.06,1.1,6.35,20.9,13.96274191,32.97160427,3.725809369,7.198408392,11.59341653,10.83378549,9.459215047999999,0.47,1.25,45.87,1.9,8.4,0.77,52.07,0.59,32.8,1.39,50.82,0.67,22.6,,,1.5,49.37,,1.14,6.73,20.6,11.71583768,32.70848866,5.996378741,14.19746512,8.872084354,7.775055916,7.700500586,11.03418894,0.5,1.82,1.0,3.68
2018-01-12 15:00:00,,10.3,16.4,28.5,3.4,6.1,0.4,34.9,,,,,7.0,,,,,,,,,,,50.53,0.64,18.013333333333335,30.05,0.27666666666666667,1.8099999999999998,21.28,,,,,,,,,,,,,,44.74,1.9,7.74,0.8,,,,,50.455,0.625,21.634999999999998,68.6,18.1,1.4649999999999999,48.65,,1.45,6.14,20.09,12.65671642,33.13432836,3.5024875619999998,20.31840796,8.338308458,4.9950248760000004,5.432835821,11.62189055,0.53,2.14,1.0,3.68
2018-01-12 18:00:00,,,,,,,,,51.49,0.38,34.4,1.23,,,,900.0,,,,,,1320.0,,50.71333333333333,0.62,17.94333333333333,29.909999999999997,0.28,2.0166666666666666,23.26,48.83,1.01,8.61,19.44,10.92063492,20.02116402,12.76190476,27.72486772,8.507936508,5.566137566,7.661375661,0.54,2.36,46.24,1.43,8.46,0.88,51.1,0.49,32.47,1.79,50.03,0.65,20.98,,,1.47,49.37,372.0,1.34,7.58,20.37,14.18888387,33.37098961,5.9195662,9.173068233,9.105286941000001,7.681879801,7.184816991,13.37550836,0.51,1.51,1.0,3.68
2018-01-12 21:00:00,,,,,,,,,,,,,6.9,,,,,,,,,,,50.96333333333333,0.5966666666666666,18.13,30.906666666666666,0.27999999999999997,1.8533333333333335,22.356666666666666,,,,,,,,,,,,,,46.64,0.94,9.09,0.72,,,,,50.08,0.48,22.3,71.8,20.2,1.4249999999999998,49.39,,0.72,7.91,21.5,14.42458451,31.64001254,16.14926309,,11.1476952,8.748824082999999,7.243650047,10.64597052,0.5,1.07,1.0,3.68
2018-01-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.846666666666664,0.5166666666666667,16.976666666666663,30.166666666666668,0.25666666666666665,1.3033333333333335,21.970000000000002,48.94,0.96,7.28,20.98,14.48148906,27.89936592,13.908774800000002,,12.10881571,12.21108611,9.490693392999999,0.54,1.21,47.0,1.04,9.4,0.76,,,,,49.14,0.58,20.8,,,0.95,48.61,,0.99,7.66,20.3,16.14552014,30.96812989,15.00300661,,13.83042694,7.185808778999999,6.163559832000001,10.70354781,0.58,1.23,1.0,3.68
2018-01-13 03:00:00,,,,,,,,,,,,,9.3,,,,,,,,,,,50.973333333333336,0.56,17.453333333333333,31.040000000000003,0.25333333333333335,1.4166666666666667,22.083333333333332,,,,,,,,,,,,,,47.0,1.04,9.4,0.78,,,,,50.0,0.475,23.28,74.577,16.118,1.1549999999999998,48.93,,0.72,7.9,21.6,11.00693029,24.31716266,30.59518956,,8.622095393,8.459029759,8.683245006,8.31634733,0.49,1.71,1.0,3.74
2018-01-13 06:00:00,,,,,,,,,51.35,0.34,34.2,1.1,,,,,,,,,,,,51.163333333333334,0.4166666666666667,17.653333333333332,31.899999999999995,0.24333333333333332,1.4466666666666665,20.763333333333335,49.05,0.68,7.82,21.7,10.31935694,23.85400826,36.12861177,,7.169237454,6.213339127,7.647186617000001,0.5,1.48,46.53,1.04,9.4,0.78,51.72,0.34,34.8,1.14,50.16,0.4,23.9,,,1.24,49.09,408.0,0.6,8.15,21.8,15.46526868,31.19266055,11.61205767,,12.60812582,9.96068152,7.601572739,11.55963303,0.48,1.64,1.0,3.74
2018-01-13 09:00:00,,,,,,,,,,,,,3.4,49.22,1.621,720.0,,,,,244.0,1150.0,8.82,50.68333333333334,0.5866666666666667,17.596666666666668,31.433333333333337,0.25,1.61,23.900000000000002,,,,,,,,,,,,,,43.77,4.25,7.7,0.81,,,,,48.89,1.23,20.6,71.7,24.9,1.24,47.87,,1.57,6.97,18.4,12.65930331,29.99150382,20.26338148,,8.942225998,7.30671198,8.836023789,12.00084962,0.53,1.62,1.0,3.74
2018-01-13 12:00:00,,,,,,,,,,,,,6.0,,,,,,,,,,,50.68666666666667,0.7833333333333332,17.29666666666667,29.3,0.26666666666666666,1.6733333333333336,25.626666666666665,48.28,1.13,6.63,19.5,15.6296665,33.62369338,9.706321552999999,,11.8715779,7.565953211,9.183673469,0.56,1.4,46.07,0.87,7.2,0.71,,,,,48.9,0.4,20.3,,,1.12,48.47,,0.46,6.96,19.6,10.53965037,21.33265771,38.81428933,,8.892829997,6.485938687999999,7.2713453260000005,6.663288574,0.52,1.25,1.0,3.74
2018-01-13 15:00:00,,14.7,24.5,3.0,5.2,8.6,0.7,43.3,,,,,,,,,,,,,,,,51.623333333333335,0.45999999999999996,16.92,29.833333333333332,0.26,1.5,25.69666666666667,,,,,,,,,,,,,,46.46,0.71,7.3,0.73,,,,,48.975,0.33,20.6,72.7,21.3,1.1150000000000002,47.75,,0.45,7.18,19.1,14.83162169,32.93527585,16.5034631,,9.91163124,7.475519465,7.714353953,10.628134699999999,0.59,2.39,1.0,3.74
2018-01-13 18:00:00,,,,,,,,,51.06,0.33,33.1,1.2,,,,900.0,,,,,,1160.0,,51.35,0.5366666666666666,16.703333333333333,29.599999999999998,0.25666666666666665,1.4366666666666668,24.403333333333336,48.65,0.61,7.45,20.0,13.99962214,28.03703004,20.46098621,,9.937653505,7.9350085020000005,8.426223314,0.57,1.41,46.66,0.73,7.7,0.68,51.72,0.33,33.76,1.14,48.57,0.58,19.3,,,1.14,48.67,355.0,0.53,7.39,20.1,14.45427729,23.93313668,21.43559489,,12.44837758,10.59980334,9.18387414,7.944936087,0.57,1.12,1.0,3.74
2018-01-13 21:00:00,,,,,,,,,,,,,7.1,,,,,,,,,,,51.42666666666667,0.47333333333333333,16.883333333333333,29.983333333333334,0.25333333333333335,1.3266666666666667,25.51,,,,,,,,,,,,,,46.21,1.16,7.88,0.71,,,,,49.01,0.355,20.65,70.2,22.7,1.065,48.49,,0.64,7.58,19.84,14.29673934,24.36812657,25.448581899999997,,11.86571484,8.990931892999999,6.328381246,8.701524213999999,0.62,1.1,1.0,3.74
2018-01-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.653333333333336,0.40666666666666673,17.666666666666668,30.403333333333336,0.25666666666666665,1.32,22.959999999999997,48.9,0.75,7.31,20.3,15.99757918,32.68105709,14.80734315,,11.92253379,8.815816018,6.072221101,0.58,1.12,46.88,0.68,9.0,0.73,,,,,49.52,0.4,20.77,,,1.07,48.66,,0.47,6.91,20.3,16.76156584,36.2633452,13.66548043,,10.14234875,6.690391459,6.227758007,10.24911032,0.58,1.25,1.0,3.74
2018-01-14 03:00:00,,,,,,,,,,,,,7.7,,,,,,,,,,,51.51333333333334,0.3833333333333333,17.286666666666665,30.03333333333333,0.25,1.2466666666666668,23.25,,,,,,,,,,,,,,46.07,0.77,7.6,0.68,,,,,49.36,0.42000000000000004,20.82,74.9,17.4,1.125,48.74,,0.48,7.81,20.6,13.59899929,24.73195139,24.08863474,,11.06147248,9.989278056,8.631165118,7.8984989279999995,0.58,1.08,1.0,4.2
